,/out- X,/out- Y,/out+ Y,/net2 Y,/net02 Y,/net07 Y
744,2.245800224008421,0.07315944669111196,0.06585035456293448,0.2526082791864864,0.25,0.03114500560021052
745,2.2491070406147595,0.07055446130650184,0.06845442344653367,0.250560768612082,0.25,0.03122767601536898
746,2.25180087167745,0.06830630907947785,0.07071135644970405,0.2488708919608922,0.25,0.03129502179193624
747,2.253964202048453,0.06646968179523179,0.07253263193157944,0.24753489327331302,0.25,0.03134910505121132
748,2.255899439651892,0.06484194214504985,0.07411124695320226,0.2463775744960942,0.25,0.03139748599129729
749,2.257768794164017,0.06331902627208842,0.07555212546784677,0.2453102689801485,0.25,0.03144421985410042
750,2.259674555558437,0.06185272497800719,0.07691149298212252,0.2442887948038485,0.25,0.031491863888960935
751,2.26170751472125,0.06042161854378692,0.07822512694377891,0.2432896427457755,0.25,0.031542687868031265
752,2.2639639183293263,0.05902964794148975,0.07950743037907525,0.2423093382611794,0.25,0.03159909795823315
753,2.266524279491772,0.057732233715187486,0.08072587792337013,0.2413848241922874,0.25,0.03166310698729431
754,2.2694449663870055,0.056643188067211976,0.08178821508330003,0.2406029616329934,0.25,0.03173612415967515
755,2.2727454389638693,0.05593035544172142,0.08253952606866817,0.2401001676217965,0.25,0.03181863597409673
756,2.276500502936695,0.055798013654763064,0.08278603515637724,0.2400444100975853,0.25,0.031912512573417366
757,2.2809984477019034,0.056596828309791486,0.08221196652830635,0.2407018761396026,0.25,0.03202496119254759
758,2.2859984477019033,0.058694801396074414,0.08046832482965385,0.2422942459052697,0.25,0.03214996119254759
759,2.290998447701903,0.06198089094925496,0.07763175645499935,0.2446409085708748,0.25,0.03227496119254758
760,2.293609089096484,0.06411386769150605,0.07580741452240909,0.2460915192735241,0.25,0.03234022722741209
761,2.296072298241209,0.06630209384016954,0.0739033469444655,0.2475571258093626,0.25,0.03240180745603022
762,2.29841956606767,0.06845822026434689,0.07195946857719676,0.2490086152589104,0.25,0.03246048915169175
763,2.300452282879488,0.07030924993295304,0.07021567987991563,0.2502841394669664,0.25,0.0325113070719872
764,2.302300095490049,0.07192755484974059,0.0686218225777895,0.2514401671982498,0.25,0.03255750238725121
765,2.3041081188317594,0.07341796847911389,0.06709277545006725,0.2525526398051537,0.25,0.032602702970793984
766,2.305977491088861,0.07484224383558412,0.06558220569503416,0.2536680922384081,0.25,0.03264943727722152
767,2.308007176744263,0.07624525188468699,0.06406170330615067,0.2548214877645158,0.25,0.03270017941860658
768,2.3103289539415983,0.07766587840689529,0.06251140219878945,0.2560437991458395,0.25,0.032758223848539963
769,2.31315944125332,0.07912855477821665,0.06092118055390443,0.2573578971898595,0.25,0.032828986031332996
770,2.316805466599801,0.08057378433559248,0.05937096865626727,0.25870352943645497,0.25,0.03292013666499501
771,2.321744074574467,0.08170886613117546,0.0581351588498342,0.2597914724393921,0.25,0.03304360186436167
772,2.3267440745744667,0.08183750997857625,0.05784328923586798,0.2599400174125098,0.25,0.03316860186436167
773,2.331744074574467,0.08093148134849966,0.05850208566260257,0.2591155642251174,0.25,0.033293601864361665
774,2.336744074574467,0.0790195866930107,0.060135502785049776,0.2573988160994999,0.25,0.033418601864361665
775,2.3417440745744655,0.07614593091137004,0.06276466971660477,0.2549578203034805,0.25,0.033543601864361665
776,2.346744074574466,0.07242842643906176,0.06632805812036656,0.2520315185129912,0.25,0.033668601864361665
777,2.3491675779642893,0.07043546538949039,0.06835797337910725,0.250522787761097,0.25,0.033729189449107216
778,2.351499759470274,0.06843590039785072,0.07041235045476409,0.2490590673254895,0.25,0.03378749398675684
779,2.353727498585434,0.0664792457630101,0.0723804100171778,0.2476792961101011,0.25,0.03384318746463586
780,2.355697785363837,0.06475215654437849,0.07406195009162886,0.2464959600383213,0.25,0.033892444634095915
781,2.357526846703016,0.0631924800435808,0.07553277829593938,0.2454450717202112,0.25,0.033938171167575415
782,2.3593732581966993,0.06169964922925466,0.07690666481636449,0.2444452076694793,0.25,0.03398433145491747
783,2.361364401664757,0.060220760343360026,0.07825230381578123,0.2434510292637618,0.25,0.03403411004161894
784,2.363613339944524,0.058751627173632935,0.07959536115750096,0.2424519855153441,0.25,0.03409033349861309
785,2.366203363702335,0.05735728809263695,0.08089824510869928,0.2414889454278784,0.25,0.034155084092558366
786,2.3691679164242,0.05617637046377148,0.08204572508963981,0.2406639143568777,0.25,0.034229197910605
787,2.372491012345009,0.05539330857286412,0.08286218168556114,0.2401240015715233,0.25,0.03431227530862522
788,2.376246229860752,0.055205019197544766,0.08315671734719657,0.24003064108467803,0.25,0.03440615574651881
789,2.380793421469608,0.05597407367633172,0.08260578851831735,0.2406552381762984,0.25,0.0345198355367402
790,2.385793421469608,0.05807296091975918,0.0808572127026151,0.2422127831420584,0.25,0.034644835536740186
791,2.390793421469608,0.06141530676337774,0.07797412457177957,0.2445325951506038,0.25,0.034769835536740186
792,2.393477619404853,0.06367148521265732,0.0760501671477366,0.2460156194281097,0.25,0.034836940485121315
793,2.3960312550581557,0.06602438896762543,0.0740097221001209,0.2475321270757464,0.25,0.03490078137645389
794,2.39842363478127,0.06831432659232547,0.07195259501417768,0.2490111591454636,0.25,0.034960590869531766
795,2.40044653971912,0.07023650369863622,0.07014791344405928,0.2502805323714344,0.25,0.035011163492978
796,2.4022656940079163,0.07189877539450197,0.06851472380328891,0.2514187740936796,0.25,0.03505664235019791
797,2.404040723235063,0.07342425904391059,0.06695068319542656,0.2525116739991469,0.25,0.03510101808087657
798,2.405873300242855,0.07487839043963962,0.06540590358440898,0.2536071121961656,0.25,0.03514683250607137
799,2.407863354830612,0.07630997714071076,0.06384863289142395,0.2547421233143901,0.25,0.03519658387076531
800,2.4101505550412967,0.07776716454556504,0.06225150652303137,0.255954118587812,0.25,0.035253763876032435
801,2.412986348143038,0.07929502585219456,0.06058551806699415,0.2572838117433824,0.25,0.03532465870357595
802,2.4167686796485217,0.08085503876296073,0.0589161594521187,0.2586921242443676,0.25,0.03541921699121305
803,2.421658544031699,0.08202458124268718,0.05765110824123509,0.2597804136349703,0.25,0.03554146360079247
804,2.4266585440316994,0.08217508842747696,0.057336882462289324,0.2599457511301376,0.25,0.03566646360079247
805,2.431658544031698,0.0812608317463409,0.05799603978234642,0.2591375292085643,0.25,0.03579146360079246
806,2.436658544031698,0.0793085611491134,0.05965716291423032,0.2574348622631472,0.25,0.03591646360079246
